15:34:44;29
15:35:14;60
15:35:44;29
15:36:14;368
15:36:44;56
15:37:14;60
15:37:44;55
15:38:14;612
15:38:45;50
15:39:15;61
15:39:45;54
15:40:15;543
15:40:46;68
15:41:16;45
15:41:46;42
15:42:16;407
15:42:46;65
15:43:16;40
15:43:46;37
15:44:16;395
15:44:47;716
15:45:17;45
15:45:48;58
15:46:18;380
15:46:48;46
15:47:18;53
15:47:48;48
15:48:18;396
15:48:48;46
15:49:19;48
15:49:49;34
15:50:19;372
15:50:49;43
15:51:19;30
15:51:49;39
15:52:19;376
15:52:49;43
15:53:20;40
15:53:50;60
15:54:20;367
15:54:50;51
15:55:20;38
15:55:50;28
15:56:20;374
15:56:51;52
15:57:21;43
15:57:51;53
15:58:21;380
15:58:51;1933
15:59:23;3590
15:59:57;727
16:0:27;434
16:0:58;91
16:1:28;44
16:1:58;35
16:2:28;398
16:2:58;50
16:3:28;52
16:3:58;63
16:4:29;1055
16:5:0;32
16:5:30;79
16:6:0;441
16:6:30;2147
16:7:2;32
16:7:32;2575
16:8:5;99
16:8:35;499
16:9:6;59
16:9:36;66
16:10:6;33
16:10:36;387
16:11:6;55
16:11:36;196
16:12:6;57
16:12:36;368
16:13:7;49
16:13:37;39
16:14:7;1083
16:14:38;368
16:15:8;30
16:15:38;38
16:16:8;37
16:16:38;729
16:17:9;62
16:17:39;41
16:18:9;132
16:18:39;370
16:19:10;60
16:19:40;2276
16:20:47;367
16:21:52;3019
16:22:25;312
16:22:55;376
16:23:26;299
16:23:56;41
16:24:26;78
16:24:56;3297
16:25:29;52
16:27:9;384
16:27:39;60
16:28:9;72
16:28:40;38
16:29:10;380
16:29:40;47
16:30:10;120
16:30:40;27
16:31:10;376
16:31:41;959
16:32:12;53
16:32:42;36
16:33:12;929
16:33:43;40
16:34:13;108
16:34:43;40
16:35:13;389
16:35:43;59
16:36:13;46
16:36:43;53
16:37:13;558
16:37:44;59
16:38:14;44
16:38:44;80
16:39:14;375
16:39:44;84
16:40:14;59
16:40:45;33
16:41:15;458
16:41:45;45
16:42:15;407
16:42:45;990
16:43:16;530
16:43:47;49
16:44:17;62
16:44:47;63
16:45:17;412
16:45:48;50
16:46:18;34
16:46:48;60
16:47:18;379
16:47:48;35
16:48:18;38
16:48:48;35
16:49:18;370
16:49:49;46
16:50:19;51
16:50:49;28
16:51:19;366
16:51:49;27
16:52:19;35
16:52:49;38
16:53:19;389
16:53:50;31
16:54:20;34
16:54:50;28
16:55:20;365
16:55:50;36
16:56:20;79
16:56:50;53
16:57:20;410
16:57:51;30
16:58:21;58
16:58:51;52
16:59:21;368
16:59:51;38
17:0:21;52
17:0:51;38
17:1:21;365
17:1:52;34
17:2:22;43
17:2:52;34
17:3:22;372
17:3:52;48
17:4:22;43
17:4:52;50
17:5:22;396
17:5:53;40
17:6:23;55
17:6:53;68
17:7:23;403
17:7:53;53
17:8:23;38
17:8:53;35
17:9:23;378
17:9:54;33
17:10:24;52
17:10:54;1526
17:11:25;394
17:11:56;27
17:12:26;36
17:12:56;30
17:13:26;365
17:13:56;49
17:14:26;50
17:14:56;34
17:15:26;378
17:15:57;39
17:16:27;32
17:16:57;36
17:17:27;369
17:17:57;30
17:18:27;32
17:18:57;28
17:19:27;412
17:19:58;34
17:20:28;60
17:20:58;46
17:21:28;382
17:21:58;46
17:22:28;52
17:22:58;36
17:23:28;380
17:23:59;39
17:24:29;262
17:24:59;27
17:25:29;374
17:26:0;29
17:26:30;32
17:27:0;198
17:27:30;400
17:28:0;130
17:28:30;58
17:29:0;34
17:29:30;368
17:30:1;58
17:30:31;36
17:31:1;30
17:31:31;503
17:32:1;41
17:32:31;45
17:33:2;42
17:33:32;387
17:34:2;29
17:34:32;34
17:35:2;29
17:35:32;383
17:36:2;37
17:36:32;44
17:37:3;32
17:37:33;409
17:38:3;40
17:38:33;37
17:39:3;77
17:39:33;447
17:40:4;43
17:40:34;101
17:41:4;49
17:41:34;382
17:42:4;65
17:42:34;36
17:43:4;40
17:43:34;426
17:44:5;36
17:44:35;55
17:45:5;35
17:45:35;404
17:46:5;41
17:46:35;33
17:47:5;32
17:47:35;371
17:48:6;35
17:48:36;34
17:49:6;58
17:49:36;384
17:50:6;30
17:50:36;55
17:51:6;39
17:51:36;369
17:52:7;58
17:52:37;44
17:53:7;45
17:53:37;386
17:54:7;40
17:54:37;66
17:55:8;31
17:55:38;388
17:56:8;58
17:56:38;35
17:57:8;40
17:57:38;379
17:58:8;37
17:58:39;35
17:59:9;52
17:59:39;372
18:0:9;28
18:0:39;56
18:1:9;50
18:1:39;379
18:2:10;39
18:2:40;45
18:3:10;65
18:3:40;386
18:4:10;36
18:4:40;41
18:5:10;29
18:5:40;387
18:6:11;96
18:6:41;48
18:7:11;59
18:7:41;445
18:8:11;60
18:8:41;52
18:9:11;53
18:9:41;476
18:10:12;62
18:10:42;92
18:11:12;52
18:11:42;380
18:12:13;63
18:12:43;45
18:13:13;31
18:13:43;383
18:14:13;305
18:14:43;48
18:15:13;28
18:15:43;390
18:16:14;34
18:16:44;54
18:17:14;58
18:17:44;414
18:18:14;51
18:18:44;47
18:19:15;50
18:19:45;389
18:20:15;103
18:20:45;302
18:21:15;671
18:21:46;743
18:22:17;4457
18:22:51;2732
18:23:24;3428
18:23:57;1850
18:24:29;2078
18:25:1;1397
18:25:33;1879
18:26:40;2594
18:27:12;2321
18:28:54;3840
18:29:28;2354
18:30:0;631
18:30:31;2919
18:31:4;3669
18:31:37;3343
18:32:11;3041
18:32:44;1486
18:33:15;2115
18:33:47;1959
18:34:19;4130
18:35:29;3570
18:36:2;1525
18:36:34;487
18:37:4;1379
18:37:36;761
18:38:6;2839
18:38:39;1599
18:39:11;1328
18:39:42;596
18:40:13;712
18:40:43;2062
18:41:15;697
18:41:46;975
18:42:17;1947
18:42:49;160
18:43:19;473
18:43:50;4657
18:44:59;3275
18:45:32;2338
18:46:5;1655
18:46:36;381
18:47:7;4624
18:47:41;1909
18:48:13;3091
18:48:46;3191
18:49:20;1017
18:49:51;2233
18:50:23;1487
18:50:54;2242
18:51:27;2013
18:51:59;1836
18:52:30;2807
18:53:3;1923
18:53:35;1095
18:54:6;2022
18:54:38;1203
18:55:9;2154
18:55:42;45
18:56:12;401
18:56:42;2101
18:57:14;2449
18:57:47;1544
18:58:18;4477
18:58:53;2571
18:59:25;1381
18:59:57;2034
19:0:29;1585
19:1:0;63
19:1:30;39
19:2:0;62
19:2:30;371
19:3:1;44
19:3:31;54
19:4:1;954
19:4:32;514
19:5:2;582
19:5:33;59
19:6:3;106
19:6:33;425
19:7:3;48
19:7:34;127
19:8:4;46
19:8:34;657
19:9:4;39
19:9:34;57
19:10:4;61
19:10:35;424
19:11:5;84
19:11:35;153
19:12:5;42
19:12:35;389
19:13:6;56
19:13:36;130
19:14:6;176
19:14:36;381
19:15:6;40
19:15:36;65
19:16:6;109
19:16:37;374
19:17:7;197
19:17:37;80
19:18:7;61
19:18:37;403
19:19:8;42
19:19:38;180
19:20:8;54
19:20:38;488
19:21:8;64
19:21:39;38
19:22:9;29
19:22:39;381
19:23:9;33
19:23:39;35
19:24:9;51
19:24:39;400
19:25:10;51
19:25:40;532
19:26:10;351
19:26:40;620
19:27:11;2227
19:27:43;1717
19:28:15;2464
19:28:47;3960
19:29:21;3880
19:29:55;4006
19:30:29;4153
19:31:38;3780
19:32:47;3623
19:33:20;4435
19:34:30;4138
19:36:49;3525
19:37:22;1365
19:37:53;3898
19:38:27;3481
19:39:36;2585
19:40:8;3903
19:40:42;3299
19:42:25;3511
19:43:34;4356
19:46:28;2586
19:47:0;2656
19:47:33;1086
19:48:39;3370
19:50:22;2681
19:51:29;1664
19:52:1;2425
19:52:33;2319
19:53:5;1854
19:53:37;2375
19:54:10;1564
19:55:51;4703
20:59:56;4760
20:0:30;2561
20:1:38;2849
20:2:10;2307
20:2:43;3003
20:3:16;2329
20:3:48;3333
20:4:56;2235
20:5:28;1866
20:6:0;2195
20:6:32;4067
20:7:6;2846
20:7:39;1862
20:8:11;2519
20:8:44;1859
20:9:16;3021
20:10:23;3086
20:10:56;1484
20:11:28;2879
20:12:35;4303
20:13:9;3363
20:24:13;4633
20:25:22;4270
20:25:56;4308
20:26:31;4170
20:31:10;4085
20:31:44;4741
20:36:8;46
20:36:38;645
20:37:9;277
20:37:39;691
20:38:10;128
20:38:40;764
20:39:11;247
20:39:41;369
20:40:11;40
20:40:41;393
20:41:12;216
20:41:42;71
20:42:12;359
20:42:42;368
20:43:13;75
20:43:43;424
20:44:13;444
20:44:44;770
20:45:14;344
20:45:45;221
20:46:15;333
20:46:45;534
20:47:16;629
20:47:46;51
20:48:17;101
20:48:47;361
20:49:17;33
20:49:47;228
20:50:17;234
20:50:47;674
20:51:18;174
20:51:48;603
20:52:19;43
20:52:49;408
20:53:19;152
20:53:50;67
20:54:20;351
20:54:50;383
20:55:20;241
20:55:51;640
20:56:21;354
20:56:52;408
20:57:22;243
20:57:52;182
20:58:22;139
20:58:53;681
20:59:23;83
20:59:53;165
21:0:23;228
21:0:54;1157
21:1:25;730
21:1:56;735
21:2:26;466
21:2:57;373
21:3:27;49
21:3:57;44
21:4:27;488
21:4:58;365
21:5:28;165
21:5:58;48
21:6:28;33
21:6:58;521
21:7:29;507
21:7:59;599
21:8:30;191
21:9:0;361
21:9:31;63
21:10:1;38
21:10:31;22
21:11:1;390
21:11:31;94
21:12:1;35
21:12:31;105
21:13:1;374
21:13:32;31
21:14:2;58
21:14:32;31
21:15:2;360
21:15:32;69
21:16:2;60
21:16:32;31
21:17:2;361
21:17:33;58
21:18:3;42
21:18:33;114
21:19:3;360
21:19:33;30
21:20:3;256
21:20:34;2717
21:21:6;3043
21:21:39;1592
21:22:46;2547
21:23:53;3330
21:24:26;2751
21:24:59;1941
21:26:6;2657
21:26:39;1339
21:27:10;2497
21:27:43;1344
21:28:14;256
21:28:44;701
21:29:15;1162
21:29:46;3694
21:30:20;4197
21:31:29;54
21:32:34;60
21:33:4;73
21:33:34;64
21:34:4;397
21:34:34;74
21:35:4;73
21:35:34;74
21:36:4;955
21:36:35;79
21:37:40;43
21:38:10;403
21:38:41;73
21:39:11;76
21:39:41;69
21:40:11;379
21:40:41;58
21:41:11;45
21:41:41;83
21:42:11;399
21:42:42;72
21:43:12;89
21:43:42;71
21:44:12;363
21:44:42;28
21:45:12;34
21:45:42;29
21:46:12;363
21:46:43;35
21:47:13;36
21:47:43;29
21:48:13;360
21:48:43;32
21:49:13;38
21:49:43;925
21:50:14;2727
21:50:47;2714
21:51:20;2767
21:51:52;2428
21:52:25;2698
21:52:58;759
21:53:28;2051
21:54:0;972
21:54:31;1506
21:55:3;1721
21:55:35;2486
21:56:7;2279
21:56:39;3220
21:57:13;1194
21:57:44;1996
21:58:16;2298
21:58:48;1633
21:59:20;2024
21:59:52;1912
22:0:24;2303
22:0:56;682
22:1:27;686
22:1:57;686
22:2:28;228
22:2:58;695
22:3:29;400
22:3:59;121
22:4:29;43
22:4:59;437
22:5:30;72
22:6:0;51
22:6:30;35
22:7:0;404
22:7:31;52
22:8:1;48
22:8:31;35
22:9:1;363
22:9:31;45
22:10:1;114
22:10:31;42
22:11:1;383
22:11:32;43
22:12:2;46
22:12:32;32
22:13:2;386
22:13:32;51
22:14:2;53
22:14:32;43
22:15:2;362
22:15:33;34
22:16:3;60
22:16:33;50
22:17:3;372
22:17:33;43
22:18:3;48
22:18:33;47
22:19:3;402
22:19:34;53
22:20:4;37
22:20:34;55
22:21:4;367
22:21:34;33
22:22:4;46
22:22:34;34
22:23:4;366
22:23:35;36
22:24:5;36
22:24:35;37
22:25:5;921
22:25:36;45
22:26:6;59
22:26:36;51
22:27:6;393
22:27:36;39
22:28:6;40
22:28:36;53
22:29:6;370
22:29:37;47
22:30:7;37
22:30:37;36
22:31:7;364
22:31:37;34
22:32:7;51
22:32:37;55
22:33:7;365
22:33:38;30
22:34:8;52
22:34:38;42
22:35:8;368
22:35:38;31
22:36:8;35
22:36:38;31
22:37:8;367
22:37:39;38
22:38:9;43
22:38:39;32
22:39:9;374
22:39:39;31
22:40:9;61
22:40:39;33
22:41:9;365
22:41:40;30
22:42:10;44
22:42:40;34
22:43:10;359
22:43:40;54
22:44:10;38
22:44:40;34
22:45:10;371
22:45:41;38
22:46:11;39
22:46:41;47
22:47:11;375
22:47:41;33
22:48:11;38
22:48:41;40
22:49:11;367
22:49:42;30
22:50:12;287
22:50:42;47
22:51:12;372
22:51:42;40
22:52:13;37
22:52:43;40
22:53:13;358
22:53:43;52
22:54:13;40
22:54:43;38
22:55:13;371
22:55:43;30
22:56:13;50
22:56:44;35
22:57:14;369
22:57:44;41
22:58:14;44
22:58:44;34
22:59:14;371
22:59:44;39
23:0:14;51
23:0:45;40
23:1:15;362
23:1:45;29
23:2:15;48
23:2:45;41
23:3:15;360
23:3:45;33
23:4:15;41
23:4:45;43
23:5:16;377
23:5:46;41
23:6:16;36
23:6:46;50
23:7:16;363
23:7:46;34
23:8:16;36
23:8:46;66
23:9:17;361
23:9:47;47
23:10:17;35
23:10:47;55
23:11:17;368
23:11:47;33
23:12:17;40
23:12:48;44
23:13:18;362
23:13:48;46
23:14:18;48
23:14:48;34
23:15:18;364
23:15:48;29
23:16:18;53
23:16:49;35
23:17:19;363
23:17:49;36
23:18:19;37
23:18:49;54
23:19:19;360
23:19:49;32
23:20:19;37
23:20:49;44
23:21:20;367
23:21:50;33
23:22:20;56
23:22:50;44
23:23:20;363
23:23:50;58
23:24:20;42
23:24:51;53
23:25:21;360
23:25:51;32
23:26:21;38
23:26:51;33
23:27:21;360
23:27:51;85
23:28:22;35
23:28:52;46
23:29:22;365
23:29:52;49
23:30:22;37
23:30:52;39
23:31:22;373
23:31:52;33
23:32:22;43
23:32:53;34
23:33:23;364
23:33:53;41
23:34:23;37
23:34:53;34
23:35:23;370
23:35:53;48
23:36:23;52
23:36:54;37
23:37:24;364
23:37:54;59
23:38:24;47
23:38:54;92
23:39:24;381
23:39:55;32
23:40:25;38
23:40:55;54
23:41:25;365
23:41:55;46
23:42:25;42
23:42:55;32
23:43:25;364
23:43:55;33
23:44:26;599
23:44:56;45
23:45:26;378
23:45:57;45
23:46:27;39
23:46:57;45
23:47:27;381
23:47:57;38
23:48:27;45
23:48:57;43
23:49:27;370
23:49:58;29
23:50:28;58
23:50:58;44
23:51:28;360
23:51:58;38
23:52:28;44
23:52:58;45
23:53:28;358
23:53:59;43
23:54:29;54
23:54:59;42
23:55:29;369
23:55:59;35
23:56:29;40
23:56:59;36
23:57:29;362
23:58:0;43
23:58:30;41
23:59:0;34
23:59:30;365
0:0:0;33
0:0:30;53
0:1:0;496
0:1:31;367
0:2:1;33
0:2:31;83
0:3:1;34
0:3:31;363
0:4:2;35
0:4:32;34
0:5:2;38
0:5:32;367
0:6:2;45
0:6:32;64
0:7:2;629
0:7:33;363
0:8:3;40
0:8:33;49
0:9:3;40
0:9:33;1299
0:10:5;35
0:10:35;48
0:11:5;51
0:11:35;374
0:12:5;59
0:12:35;40
0:13:5;89
0:13:35;373
0:14:6;82
0:14:36;65
0:15:6;117
0:15:36;360
0:16:6;30
0:16:36;47
0:17:6;40
0:17:36;375
0:18:7;40
0:18:37;37
0:19:7;36
0:19:37;359
0:20:7;33
0:20:37;37
0:21:7;54
0:21:37;374
0:22:8;33
0:22:38;39
0:23:8;44
0:23:38;376
0:24:8;33
0:24:38;37
0:25:8;48
0:25:38;362
0:26:9;34
0:26:39;51
0:27:9;42
0:27:39;361
0:28:9;44
0:28:39;32
0:29:9;32
0:29:39;361
0:30:10;36
0:30:40;36
0:31:10;34
0:31:40;367
0:32:10;39
0:32:40;45
0:33:10;56
0:33:40;363
0:34:11;33
0:34:41;35
0:35:11;30
0:35:41;357
0:36:11;50
0:36:41;38
0:37:11;43
0:37:41;383
0:38:12;38
0:38:42;41
0:39:12;56
0:39:42;365
0:40:12;35
0:40:42;48
0:41:12;52
0:41:42;391
0:42:13;31
0:42:43;36
0:43:13;33
0:43:43;372
0:44:13;36
0:44:43;76
0:45:13;42
0:45:43;366
0:46:14;30
0:46:44;48
0:47:14;66
0:47:44;369
0:48:14;46
0:48:44;36
0:49:14;58
0:49:45;387
0:50:15;78
0:50:45;38
0:51:15;47
0:51:45;365
0:52:15;31
0:52:45;47
0:53:16;38
0:53:46;372
0:54:16;39
0:54:46;37
0:55:16;36
0:55:46;364
0:56:16;46
0:56:46;77
0:57:17;52
0:57:47;375
0:58:17;43
0:58:47;45
0:59:17;38
0:59:47;373
1:0:17;67
1:0:48;39
1:1:18;66
1:1:48;372
1:2:18;71
1:2:48;60
1:3:18;79
1:3:48;363
1:4:19;89
1:4:49;53
1:5:19;141
1:5:49;374
1:6:19;33
1:6:49;34
1:7:19;39
1:7:49;361
1:8:20;40
1:8:50;40
1:9:20;64
1:9:50;358
1:10:20;40
1:10:50;34
1:11:20;144
1:11:51;363
1:12:21;42
1:12:51;48
1:13:21;44
1:13:51;367
1:14:21;63
1:14:51;51
1:15:21;33
1:16:26;41
1:16:56;65
1:17:26;65
1:17:56;366
1:18:27;31
1:18:57;38
1:19:27;67
1:19:57;363
1:20:27;37
1:20:57;33
1:21:27;29
1:21:57;363
1:22:28;33
1:22:58;35
1:23:28;33
1:23:58;373
1:24:28;44
1:24:58;49
1:25:28;57
1:25:58;361
1:26:29;32
1:26:59;56
1:27:29;37
1:27:59;393
1:28:29;44
1:28:59;48
1:29:29;33
1:29:59;382
1:30:30;38
1:31:0;54
1:31:30;35
1:32:0;379
1:32:30;35
1:33:0;46
1:33:30;31
1:34:0;373
1:34:31;50
1:35:1;43
1:35:31;32
1:36:1;372
1:36:31;40
1:37:1;44
1:37:31;40
1:38:1;361
1:38:32;33
1:39:2;39
1:39:32;40
1:40:2;362
1:40:32;58
1:41:2;43
1:41:32;35
1:42:2;361
1:42:33;33
1:43:3;51
1:43:33;40
1:44:3;368
1:44:33;35
1:45:3;54
1:45:33;48
1:46:3;361
1:46:34;40
1:47:4;52
1:47:34;31
1:48:4;368
1:48:34;32
1:49:4;45
1:49:34;33
1:50:4;365
1:50:35;44
1:51:5;35
1:51:35;35
1:52:5;376
1:52:35;46
1:53:5;53
1:53:35;35
1:54:5;368
1:54:36;34
1:55:6;37
1:55:36;59
1:56:6;360
1:56:36;36
1:57:6;36
1:57:36;38
1:58:6;361
1:58:37;36
1:59:7;51
1:59:37;41
2:0:7;388
2:0:37;30
2:1:7;50
2:1:37;41
2:2:7;380
2:2:38;36
2:3:8;44
2:3:38;34
2:4:8;384
2:4:38;45
2:5:8;35
2:5:38;52
2:6:8;368
2:6:39;35
2:7:9;36
2:7:39;37
2:8:9;376
2:8:39;47
2:9:9;37
2:9:39;39
2:10:9;361
2:10:40;33
2:11:10;39
2:11:40;31
2:12:10;369
2:12:40;29
2:13:10;41
2:13:40;35
2:14:10;371
2:14:40;37
2:15:11;44
2:15:41;38
2:16:11;367
2:16:41;33
2:17:11;46
2:17:41;31
2:18:11;365
2:18:41;43
2:19:12;57
2:19:42;32
2:20:12;371
2:20:42;41
2:21:12;52
2:21:42;39
2:22:12;401
2:22:43;47
2:23:13;50
2:23:43;48
2:24:13;367
2:24:43;43
2:25:13;35
2:25:43;40
2:26:13;375
2:26:44;36
2:27:14;42
2:27:44;44
2:28:14;360
2:28:44;51
2:29:14;47
2:29:44;39
2:30:14;373
2:30:45;43
2:31:15;49
2:31:45;44
2:32:15;361
2:32:45;49
2:33:15;38
2:33:45;48
2:34:15;371
2:34:46;46
2:35:16;39
2:35:46;38
2:36:16;366
2:36:46;35
2:37:16;43
2:37:46;41
2:38:16;376
2:38:47;40
2:39:17;42
2:39:47;33
2:40:17;363
2:40:47;49
2:41:17;40
2:41:47;35
2:42:17;373
2:42:48;33
2:43:18;43
2:43:48;32
2:44:18;370
2:44:48;34
2:45:18;40
2:45:48;37
2:46:18;366
2:46:48;50
2:47:19;38
2:47:49;34
2:48:19;369
2:48:49;32
2:49:19;52
2:49:49;35
2:50:19;361
2:50:49;42
2:51:19;38
2:51:50;33
2:52:20;368
2:52:50;38
2:53:20;44
2:53:50;35
2:54:20;373
2:54:50;39
2:55:20;47
2:55:51;36
2:56:21;363
2:56:51;60
2:57:21;53
2:57:51;54
2:58:21;371
2:58:51;33
2:59:21;38
2:59:52;34
3:0:22;363
3:0:52;50
3:1:22;38
3:1:52;35
3:2:22;363
3:2:52;31
3:3:22;37
3:3:52;35
3:4:23;389
3:4:53;31
3:5:23;49
3:5:53;39
3:6:23;367
3:6:53;33
3:7:23;40
3:7:53;42
3:8:24;364
3:8:54;30
3:9:24;39
3:9:54;45
3:10:24;366
3:10:54;34
3:11:24;39
3:11:54;36
3:12:24;364
3:12:55;34
3:13:25;51
3:13:55;36
3:14:25;362
3:14:55;35
3:15:25;37
3:15:55;33
3:16:25;375
3:16:56;31
3:17:26;34
3:17:56;35
3:18:26;359
3:18:56;39
3:19:26;40
3:19:56;32
3:20:26;362
3:20:57;34
3:21:27;42
3:21:57;43
3:22:27;371
3:22:57;33
3:23:27;37
3:23:57;41
3:24:27;360
3:24:58;45
3:25:28;37
3:25:58;37
3:26:28;364
3:26:58;40
3:27:28;43
3:27:58;31
3:28:28;379
3:28:59;36
3:29:29;38
3:29:59;35
3:30:29;362
3:30:59;33
3:31:29;36
3:31:59;49
3:32:29;376
3:33:0;52
3:33:30;38
3:34:0;39
3:34:30;365
3:35:0;32
3:35:30;37
3:36:0;35
3:36:30;364
3:37:1;32
3:37:31;37
3:38:1;32
3:38:31;364
3:39:1;36
3:39:31;50
3:40:1;33
3:40:31;359
3:41:2;43
3:41:32;39
3:42:2;37
3:42:32;363
3:43:2;30
3:43:32;33
3:44:2;32
3:44:32;361
3:45:3;37
3:45:33;38
3:46:3;35
3:46:33;360
3:47:3;38
3:47:33;40
3:48:3;38
3:48:33;362
3:49:4;41
3:49:34;48
3:50:4;42
3:50:34;368
3:51:4;35
3:51:34;39
3:52:4;42
3:52:34;361
3:53:5;29
3:53:35;40
3:54:5;30
3:54:35;365
3:55:5;34
3:55:35;36
3:56:5;34
3:56:35;364
3:57:5;33
3:57:36;35
3:58:6;42
3:58:36;370
3:59:6;38
3:59:36;39
4:0:6;32
4:0:36;360
4:1:6;29
4:1:36;35
4:2:6;33
4:2:37;349
4:3:7;31
4:3:37;40
4:4:7;32
4:4:37;361
4:5:7;35
4:5:37;41
4:6:7;39
4:6:37;360
4:7:8;34
4:7:38;39
4:8:8;30
4:8:38;358
4:9:8;32
4:9:38;39
4:10:8;39
4:10:38;361
4:11:9;34
4:11:39;54
4:12:9;67
4:12:39;372
4:13:9;66
4:13:39;65
4:14:9;46
4:14:40;374
4:15:10;33
4:15:40;35
4:16:10;30
4:16:40;364
4:17:10;53
4:17:40;37
4:18:10;35
4:18:40;360
4:19:11;33
4:19:41;39
4:20:11;45
4:20:41;358
4:21:11;31
4:21:41;39
4:22:11;33
4:22:41;364
4:23:12;36
4:23:42;43
4:24:12;33
4:24:42;364
4:25:12;54
4:25:42;36
4:26:12;26
4:26:42;360
4:27:13;31
4:27:43;46
4:28:13;37
4:28:43;364
4:29:13;35
4:29:43;35
4:30:13;33
4:30:43;364
4:31:14;31
4:31:44;39
4:32:14;34
4:32:44;362
4:33:14;32
4:33:44;42
4:34:14;33
4:34:44;364
4:35:15;42
4:35:45;40
4:36:15;31
4:36:45;361
4:37:15;36
4:37:45;38
4:38:15;42
4:38:45;371
4:39:16;32
4:39:46;39
4:40:16;45
4:40:46;370
4:41:16;33
4:41:46;36
4:42:16;39
4:42:46;365
4:43:17;31
4:43:47;38
4:44:17;48
4:44:47;362
4:45:17;38
4:45:47;36
4:46:17;31
4:46:47;364
4:47:18;34
4:47:48;43
4:48:18;49
4:48:48;362
4:49:18;35
4:49:48;39
4:50:18;39
4:50:48;360
4:51:19;34
4:51:49;51
4:52:19;32
4:52:49;362
4:53:19;33
4:53:49;38
4:54:19;34
4:54:49;376
4:55:19;31
4:55:50;40
4:56:20;33
4:56:50;365
4:57:20;31
4:57:50;37
4:58:20;38
4:58:50;365
4:59:20;36
4:59:50;40
5:0:21;33
5:0:51;363
5:1:21;35
5:1:51;59
5:2:21;30
5:2:51;371
5:3:21;33
5:3:51;55
5:4:21;32
5:4:52;375
5:5:22;31
5:5:52;38
5:6:22;33
5:6:52;369
5:7:22;28
5:7:52;37
5:8:22;47
5:8:52;376
5:9:23;30
5:9:53;37
5:10:23;38
5:10:53;368
5:11:23;57
5:11:53;35
5:12:23;32
5:12:53;363
5:13:24;29
5:13:54;48
5:14:24;32
5:14:54;362
5:15:24;28
5:15:54;42
5:16:24;30
5:16:54;363
5:17:25;32
5:17:55;42
5:18:25;34
5:18:55;364
5:19:25;31
5:19:55;39
5:20:25;41
5:20:55;365
5:21:26;42
5:21:56;39
5:22:26;34
5:22:56;381
5:23:26;38
5:23:56;32
5:24:26;39
5:24:56;363
5:25:27;32
